userID,itemID,rating,itemName,category,userName,occupation
1041,38,1,Street Tacos,Non Veg,John Matthews,educator
1041,31,2,McChicken,Non Veg,John Matthews,educator
495,38,3,Street Tacos,Non Veg,Emily Pratt,engineer
495,7,1,Hot Coffee,Drinks,Emily Pratt,engineer
495,45,1,Avacado Bacon Burger,Non Veg,Emily Pratt,engineer
495,36,4,Farm Raised Catfish,SeaFood,Emily Pratt,engineer
777,38,3,Street Tacos,Non Veg,Jessica Hunter,musician
777,48,4,Cheesecake,Bakery,Jessica Hunter,musician
777,46,4,Avacado Toast,Veg,Jessica Hunter,musician
777,44,4,All American Cheeseburger,Non Veg,Jessica Hunter,musician
777,41,3,Ultimate Nachos,Veg,Jessica Hunter,musician
777,13,4,Americano,Drinks,Jessica Hunter,musician
777,13,1,Americano,Drinks,Jessica Hunter,musician
777,35,3,Fish & Chips,SeaFood,Jessica Hunter,musician
1894,38,2,Street Tacos,Non Veg,Deborah Knox,doctor
1894,32,4,Seaside Shrimp Trio,SeaFood,Deborah Knox,doctor
1894,46,1,Avacado Toast,Veg,Deborah Knox,doctor
1894,11,3,Hot Tea,Drinks,Deborah Knox,doctor
872,38,2,Street Tacos,Non Veg,Nicholas Carney,professor
872,5,4,Ham egg & cheese burger,Non Veg,Nicholas Carney,professor
872,40,3,Chips & Salsa,Veg,Nicholas Carney,professor
339,38,1,Street Tacos,Non Veg,Brenda Peterson,sportsperson
339,49,3,Grilled Chicken Pizza,Non Veg,Brenda Peterson,sportsperson
339,44,1,All American Cheeseburger,Non Veg,Brenda Peterson,sportsperson
339,45,4,Avacado Bacon Burger,Non Veg,Brenda Peterson,sportsperson
339,40,2,Chips & Salsa,Veg,Brenda Peterson,sportsperson
1846,38,3,Street Tacos,Non Veg,Gary Douglas,architecturer
1846,4,1,Turkey Sausage Burger,Non Veg,Gary Douglas,architecturer
1846,46,2,Avacado Toast,Veg,Gary Douglas,architecturer
1846,8,1,Cold Coffee,Drinks,Gary Douglas,architecturer
1276,38,1,Street Tacos,Non Veg,Daniel Flores,architecturer
1276,43,1,Veg Salad,Veg,Daniel Flores,architecturer
1276,23,1,Veggie Burger,Veg,Daniel Flores,architecturer
1276,49,4,Grilled Chicken Pizza,Non Veg,Daniel Flores,architecturer
1276,40,2,Chips & Salsa,Veg,Daniel Flores,architecturer
1276,29,2,Chicken McNuggets,Non Veg,Daniel Flores,architecturer
1286,38,1,Street Tacos,Non Veg,Phillip Doyle,architecturer
1286,2,3,Sausage egg & cheese burger,Non Veg,Phillip Doyle,architecturer
1286,37,3,Potato Wedges,Veg,Phillip Doyle,architecturer
1286,4,2,Turkey Sausage Burger,Non Veg,Phillip Doyle,architecturer
1286,18,4,Bagel with cream cheese,Bakery,Phillip Doyle,architecturer
55,38,2,Street Tacos,Non Veg,Zachary Little,engineer
55,7,1,Hot Coffee,Drinks,Zachary Little,engineer
55,13,2,Americano,Drinks,Zachary Little,engineer
1534,38,3,Street Tacos,Non Veg,Greg Fitzgerald,doctor
1534,20,1,French Fries,Veg,Greg Fitzgerald,doctor
1534,5,2,Ham egg & cheese burger,Non Veg,Greg Fitzgerald,doctor
1231,38,2,Street Tacos,Non Veg,Sarah Curry,educator
1231,10,1,Cappuccino,Drinks,Sarah Curry,educator
1231,12,1,Iced Tea,Drinks,Sarah Curry,educator
1231,7,2,Hot Coffee,Drinks,Sarah Curry,educator
1231,36,3,Farm Raised Catfish,SeaFood,Sarah Curry,educator
1231,36,3,Farm Raised Catfish,SeaFood,Sarah Curry,educator
1231,31,1,McChicken,Non Veg,Sarah Curry,educator
952,38,4,Street Tacos,Non Veg,Joshua Riley,professor
952,2,4,Sausage egg & cheese burger,Non Veg,Joshua Riley,professor
952,43,2,Veg Salad,Veg,Joshua Riley,professor
952,32,1,Seaside Shrimp Trio,SeaFood,Joshua Riley,professor
952,18,4,Bagel with cream cheese,Bakery,Joshua Riley,professor
952,26,2,Blue Raspeberry Slushie,Drinks,Joshua Riley,professor
95,38,2,Street Tacos,Non Veg,Jason Tran,engineer
95,28,3,Baked Apple Pie,Drinks,Jason Tran,engineer
95,13,3,Americano,Drinks,Jason Tran,engineer
1624,38,3,Street Tacos,Non Veg,Brianna Rose,doctor
1624,2,3,Sausage egg & cheese burger,Non Veg,Brianna Rose,doctor
1624,2,4,Sausage egg & cheese burger,Non Veg,Brianna Rose,doctor
1624,46,2,Avacado Toast,Veg,Brianna Rose,doctor
1624,36,1,Farm Raised Catfish,SeaFood,Brianna Rose,doctor
1624,31,4,McChicken,Non Veg,Brianna Rose,doctor
274,38,2,Street Tacos,Non Veg,Andrea Smith,doctor
274,30,4,Filet-O-Fish,SeaFood,Andrea Smith,doctor
274,24,4,Veg Pizza,Veg,Andrea Smith,doctor
274,15,1,Macchiato,Drinks,Andrea Smith,doctor
274,45,1,Avacado Bacon Burger,Non Veg,Andrea Smith,doctor
274,13,2,Americano,Drinks,Andrea Smith,doctor
1705,38,1,Street Tacos,Non Veg,Susan Powell,engineer
1705,7,1,Hot Coffee,Drinks,Susan Powell,engineer
1705,5,3,Ham egg & cheese burger,Non Veg,Susan Powell,engineer
1705,8,4,Cold Coffee,Drinks,Susan Powell,engineer
1705,8,1,Cold Coffee,Drinks,Susan Powell,engineer
1705,26,4,Blue Raspeberry Slushie,Drinks,Susan Powell,engineer
545,38,4,Street Tacos,Non Veg,Sara Joseph,engineer
545,48,4,Cheesecake,Bakery,Sara Joseph,engineer
545,30,1,Filet-O-Fish,SeaFood,Sara Joseph,engineer
545,46,1,Avacado Toast,Veg,Sara Joseph,engineer
545,31,3,McChicken,Non Veg,Sara Joseph,engineer
1456,38,3,Street Tacos,Non Veg,Donald Martin,architecturer
1456,23,2,Veggie Burger,Veg,Donald Martin,architecturer
1456,20,3,French Fries,Veg,Donald Martin,architecturer
1456,49,2,Grilled Chicken Pizza,Non Veg,Donald Martin,architecturer
1456,44,4,All American Cheeseburger,Non Veg,Donald Martin,architecturer
1456,45,3,Avacado Bacon Burger,Non Veg,Donald Martin,architecturer
1456,18,2,Bagel with cream cheese,Bakery,Donald Martin,architecturer
1456,18,1,Bagel with cream cheese,Bakery,Donald Martin,architecturer
961,38,3,Street Tacos,Non Veg,Hannah Parker,educator
961,10,1,Cappuccino,Drinks,Hannah Parker,educator
961,20,2,French Fries,Veg,Hannah Parker,educator
961,31,4,McChicken,Non Veg,Hannah Parker,educator
961,11,4,Hot Tea,Drinks,Hannah Parker,educator
918,38,4,Street Tacos,Non Veg,Summer King,dancer
918,5,1,Ham egg & cheese burger,Non Veg,Summer King,dancer
918,29,2,Chicken McNuggets,Non Veg,Summer King,dancer
918,11,4,Hot Tea,Drinks,Summer King,dancer
934,48,1,Cheesecake,Bakery,Stephanie Farrell,doctor
934,7,2,Hot Coffee,Drinks,Stephanie Farrell,doctor
934,20,1,French Fries,Veg,Stephanie Farrell,doctor
934,15,3,Macchiato,Drinks,Stephanie Farrell,doctor
934,33,1,Lobster package,SeaFood,Stephanie Farrell,doctor
974,48,4,Cheesecake,Bakery,David Harris,doctor
974,40,3,Chips & Salsa,Veg,David Harris,doctor
974,36,4,Farm Raised Catfish,SeaFood,David Harris,doctor
974,26,4,Blue Raspeberry Slushie,Drinks,David Harris,doctor
1399,48,1,Cheesecake,Bakery,Gerald Kim,sportsperson
1399,2,1,Sausage egg & cheese burger,Non Veg,Gerald Kim,sportsperson
1399,44,3,All American Cheeseburger,Non Veg,Gerald Kim,sportsperson
1399,13,3,Americano,Drinks,Gerald Kim,sportsperson
1399,29,1,Chicken McNuggets,Non Veg,Gerald Kim,sportsperson
319,48,4,Cheesecake,Bakery,Frank Stanley,sportsperson
319,10,3,Cappuccino,Drinks,Frank Stanley,sportsperson
319,24,3,Veg Pizza,Veg,Frank Stanley,sportsperson
319,24,3,Veg Pizza,Veg,Frank Stanley,sportsperson
319,20,2,French Fries,Veg,Frank Stanley,sportsperson
319,5,3,Ham egg & cheese burger,Non Veg,Frank Stanley,sportsperson
319,11,1,Hot Tea,Drinks,Frank Stanley,sportsperson
319,11,3,Hot Tea,Drinks,Frank Stanley,sportsperson
968,48,3,Cheesecake,Bakery,Emma Skinner,dancer
968,2,4,Sausage egg & cheese burger,Non Veg,Emma Skinner,dancer
968,10,2,Cappuccino,Drinks,Emma Skinner,dancer
968,28,4,Baked Apple Pie,Drinks,Emma Skinner,dancer
968,33,3,Lobster package,SeaFood,Emma Skinner,dancer
968,41,2,Ultimate Nachos,Veg,Emma Skinner,dancer
968,13,3,Americano,Drinks,Emma Skinner,dancer
314,48,1,Cheesecake,Bakery,Brittany Daniel,doctor
314,10,1,Cappuccino,Drinks,Brittany Daniel,doctor
314,28,4,Baked Apple Pie,Drinks,Brittany Daniel,doctor
314,15,1,Macchiato,Drinks,Brittany Daniel,doctor
314,40,1,Chips & Salsa,Veg,Brittany Daniel,doctor
314,8,3,Cold Coffee,Drinks,Brittany Daniel,doctor
1468,48,2,Cheesecake,Bakery,Joseph Ortega,dancer
1468,30,3,Filet-O-Fish,SeaFood,Joseph Ortega,dancer
1468,46,2,Avacado Toast,Veg,Joseph Ortega,dancer
1468,33,3,Lobster package,SeaFood,Joseph Ortega,dancer
1468,29,3,Chicken McNuggets,Non Veg,Joseph Ortega,dancer
1167,48,4,Cheesecake,Bakery,Benjamin Santos,musician
1167,37,2,Potato Wedges,Veg,Benjamin Santos,musician
1167,49,4,Grilled Chicken Pizza,Non Veg,Benjamin Santos,musician
1167,33,2,Lobster package,SeaFood,Benjamin Santos,musician
1167,45,3,Avacado Bacon Burger,Non Veg,Benjamin Santos,musician
1167,18,3,Bagel with cream cheese,Bakery,Benjamin Santos,musician
1506,48,1,Cheesecake,Bakery,Kyle Gordon,architecturer
1506,24,4,Veg Pizza,Veg,Kyle Gordon,architecturer
20,48,2,Cheesecake,Bakery,Mark Hernandez,student
20,12,1,Iced Tea,Drinks,Mark Hernandez,student
20,12,4,Iced Tea,Drinks,Mark Hernandez,student
20,20,2,French Fries,Veg,Mark Hernandez,student
20,41,3,Ultimate Nachos,Veg,Mark Hernandez,student
20,26,1,Blue Raspeberry Slushie,Drinks,Mark Hernandez,student
1579,48,3,Cheesecake,Bakery,Daniel Haney,sportsperson
979,48,2,Cheesecake,Bakery,Jared Myers,sportsperson
979,32,2,Seaside Shrimp Trio,SeaFood,Jared Myers,sportsperson
979,8,1,Cold Coffee,Drinks,Jared Myers,sportsperson
1200,48,1,Cheesecake,Bakery,Jacqueline Pierce,student
1200,23,2,Veggie Burger,Veg,Jacqueline Pierce,student
1200,4,2,Turkey Sausage Burger,Non Veg,Jacqueline Pierce,student
1200,46,4,Avacado Toast,Veg,Jacqueline Pierce,student
1200,45,3,Avacado Bacon Burger,Non Veg,Jacqueline Pierce,student
1200,29,4,Chicken McNuggets,Non Veg,Jacqueline Pierce,student
519,48,1,Cheesecake,Bakery,Diane Myers,sportsperson
519,2,2,Sausage egg & cheese burger,Non Veg,Diane Myers,sportsperson
519,28,2,Baked Apple Pie,Drinks,Diane Myers,sportsperson
519,37,3,Potato Wedges,Veg,Diane Myers,sportsperson
519,32,2,Seaside Shrimp Trio,SeaFood,Diane Myers,sportsperson
519,5,3,Ham egg & cheese burger,Non Veg,Diane Myers,sportsperson
519,13,4,Americano,Drinks,Diane Myers,sportsperson
1022,48,1,Cheesecake,Bakery,Thomas Alexander,professor
1022,49,3,Grilled Chicken Pizza,Non Veg,Thomas Alexander,professor
1022,45,1,Avacado Bacon Burger,Non Veg,Thomas Alexander,professor
1022,18,1,Bagel with cream cheese,Bakery,Thomas Alexander,professor
1022,1,3,Veggie Egg White Burger,EggFood,Thomas Alexander,professor
295,48,1,Cheesecake,Bakery,Darren Walker,engineer
295,2,3,Sausage egg & cheese burger,Non Veg,Darren Walker,engineer
295,2,2,Sausage egg & cheese burger,Non Veg,Darren Walker,engineer
295,7,2,Hot Coffee,Drinks,Darren Walker,engineer
206,48,1,Cheesecake,Bakery,Bailey Austin,architecturer
206,20,1,French Fries,Veg,Bailey Austin,architecturer
206,31,4,McChicken,Non Veg,Bailey Austin,architecturer
819,48,4,Cheesecake,Bakery,Tiffany Wells,sportsperson
819,33,1,Lobster package,SeaFood,Tiffany Wells,sportsperson
412,48,1,Cheesecake,Bakery,Desiree Smith,professor
412,10,1,Cappuccino,Drinks,Desiree Smith,professor
412,33,1,Lobster package,SeaFood,Desiree Smith,professor
412,45,3,Avacado Bacon Burger,Non Veg,Desiree Smith,professor
412,35,3,Fish & Chips,SeaFood,Desiree Smith,professor
1562,48,1,Cheesecake,Bakery,Jennifer Olson,professor
1562,43,1,Veg Salad,Veg,Jennifer Olson,professor
1562,49,1,Grilled Chicken Pizza,Non Veg,Jennifer Olson,professor
1368,48,3,Cheesecake,Bakery,Patricia Fields,dancer
1368,10,1,Cappuccino,Drinks,Patricia Fields,dancer
1368,20,4,French Fries,Veg,Patricia Fields,dancer
1368,49,4,Grilled Chicken Pizza,Non Veg,Patricia Fields,dancer
1368,35,4,Fish & Chips,SeaFood,Patricia Fields,dancer
1368,1,2,Veggie Egg White Burger,EggFood,Patricia Fields,dancer
137,48,1,Cheesecake,Bakery,Albert Wallace,musician
137,28,3,Baked Apple Pie,Drinks,Albert Wallace,musician
137,28,3,Baked Apple Pie,Drinks,Albert Wallace,musician
137,7,4,Hot Coffee,Drinks,Albert Wallace,musician
137,15,4,Macchiato,Drinks,Albert Wallace,musician
137,33,1,Lobster package,SeaFood,Albert Wallace,musician
137,36,3,Farm Raised Catfish,SeaFood,Albert Wallace,musician
137,35,3,Fish & Chips,SeaFood,Albert Wallace,musician
1344,48,2,Cheesecake,Bakery,Margaret Yates,doctor
1610,48,3,Cheesecake,Bakery,April Anderson,student
1610,23,1,Veggie Burger,Veg,April Anderson,student
1610,33,2,Lobster package,SeaFood,April Anderson,student
1610,45,2,Avacado Bacon Burger,Non Veg,April Anderson,student
1610,26,2,Blue Raspeberry Slushie,Drinks,April Anderson,student
1701,48,2,Cheesecake,Bakery,Tammie Castillo,educator
1701,31,2,McChicken,Non Veg,Tammie Castillo,educator
1701,35,3,Fish & Chips,SeaFood,Tammie Castillo,educator
1064,48,2,Cheesecake,Bakery,Jennifer Morris,doctor
1064,31,3,McChicken,Non Veg,Jennifer Morris,doctor
1753,48,2,Cheesecake,Bakery,Lawrence Miller,scientist
1753,20,3,French Fries,Veg,Lawrence Miller,scientist
1753,33,3,Lobster package,SeaFood,Lawrence Miller,scientist
793,48,1,Cheesecake,Bakery,Shelby Knight,scientist
793,30,2,Filet-O-Fish,SeaFood,Shelby Knight,scientist
793,15,3,Macchiato,Drinks,Shelby Knight,scientist
793,11,1,Hot Tea,Drinks,Shelby Knight,scientist
1716,48,1,Cheesecake,Bakery,Ryan Ruiz,architecturer
1716,43,2,Veg Salad,Veg,Ryan Ruiz,architecturer
1716,4,2,Turkey Sausage Burger,Non Veg,Ryan Ruiz,architecturer
1716,33,4,Lobster package,SeaFood,Ryan Ruiz,architecturer
1716,41,1,Ultimate Nachos,Veg,Ryan Ruiz,architecturer
1267,48,1,Cheesecake,Bakery,James Calderon,musician
1267,44,4,All American Cheeseburger,Non Veg,James Calderon,musician
1267,41,4,Ultimate Nachos,Veg,James Calderon,musician
844,48,1,Cheesecake,Bakery,Ann Smith,doctor
844,43,3,Veg Salad,Veg,Ann Smith,doctor
844,13,2,Americano,Drinks,Ann Smith,doctor
844,35,2,Fish & Chips,SeaFood,Ann Smith,doctor
296,48,4,Cheesecake,Bakery,Anthony Kirby,architecturer
296,12,4,Iced Tea,Drinks,Anthony Kirby,architecturer
296,24,1,Veg Pizza,Veg,Anthony Kirby,architecturer
296,13,4,Americano,Drinks,Anthony Kirby,architecturer
296,1,1,Veggie Egg White Burger,EggFood,Anthony Kirby,architecturer
1127,48,3,Cheesecake,Bakery,Jose Park,musician
1127,28,3,Baked Apple Pie,Drinks,Jose Park,musician
894,48,4,Cheesecake,Bakery,Joseph Jones,doctor
894,12,3,Iced Tea,Drinks,Joseph Jones,doctor
894,5,3,Ham egg & cheese burger,Non Veg,Joseph Jones,doctor
894,31,4,McChicken,Non Veg,Joseph Jones,doctor
1087,48,2,Cheesecake,Bakery,Stephen Ramsey,musician
1087,2,2,Sausage egg & cheese burger,Non Veg,Stephen Ramsey,musician
1087,43,4,Veg Salad,Veg,Stephen Ramsey,musician
1087,4,1,Turkey Sausage Burger,Non Veg,Stephen Ramsey,musician
1087,20,1,French Fries,Veg,Stephen Ramsey,musician
1087,13,1,Americano,Drinks,Stephen Ramsey,musician
327,48,1,Cheesecake,Bakery,Andrew Thomas,musician
327,46,1,Avacado Toast,Veg,Andrew Thomas,musician
327,33,1,Lobster package,SeaFood,Andrew Thomas,musician
327,40,1,Chips & Salsa,Veg,Andrew Thomas,musician
327,36,1,Farm Raised Catfish,SeaFood,Andrew Thomas,musician
327,8,4,Cold Coffee,Drinks,Andrew Thomas,musician
320,48,2,Cheesecake,Bakery,Amber Hudson,student
320,28,2,Baked Apple Pie,Drinks,Amber Hudson,student
320,24,3,Veg Pizza,Veg,Amber Hudson,student
320,36,1,Farm Raised Catfish,SeaFood,Amber Hudson,student
320,26,2,Blue Raspeberry Slushie,Drinks,Amber Hudson,student
936,48,1,Cheesecake,Bakery,John Jenkins,architecturer
936,2,3,Sausage egg & cheese burger,Non Veg,John Jenkins,architecturer
936,12,2,Iced Tea,Drinks,John Jenkins,architecturer
418,48,4,Cheesecake,Bakery,Kelly Chapman,dancer
418,46,3,Avacado Toast,Veg,Kelly Chapman,dancer
418,44,1,All American Cheeseburger,Non Veg,Kelly Chapman,dancer
418,45,4,Avacado Bacon Burger,Non Veg,Kelly Chapman,dancer
564,48,1,Cheesecake,Bakery,Dr. Chelsea Franklin,doctor
564,2,3,Sausage egg & cheese burger,Non Veg,Dr. Chelsea Franklin,doctor
564,28,3,Baked Apple Pie,Drinks,Dr. Chelsea Franklin,doctor
564,37,1,Potato Wedges,Veg,Dr. Chelsea Franklin,doctor
564,33,4,Lobster package,SeaFood,Dr. Chelsea Franklin,doctor
564,1,3,Veggie Egg White Burger,EggFood,Dr. Chelsea Franklin,doctor
1051,48,4,Cheesecake,Bakery,Roberto Schaefer,educator
1051,8,1,Cold Coffee,Drinks,Roberto Schaefer,educator
1051,11,3,Hot Tea,Drinks,Roberto Schaefer,educator
878,48,2,Cheesecake,Bakery,Christopher Gonzales,dancer
878,10,2,Cappuccino,Drinks,Christopher Gonzales,dancer
878,46,4,Avacado Toast,Veg,Christopher Gonzales,dancer
878,8,2,Cold Coffee,Drinks,Christopher Gonzales,dancer
887,2,1,Sausage egg & cheese burger,Non Veg,Taylor Hamilton,musician
887,2,2,Sausage egg & cheese burger,Non Veg,Taylor Hamilton,musician
887,28,3,Baked Apple Pie,Drinks,Taylor Hamilton,musician
887,20,4,French Fries,Veg,Taylor Hamilton,musician
887,31,2,McChicken,Non Veg,Taylor Hamilton,musician
887,18,3,Bagel with cream cheese,Bakery,Taylor Hamilton,musician
1338,2,4,Sausage egg & cheese burger,Non Veg,Shelley Johnson,dancer
1338,37,1,Potato Wedges,Veg,Shelley Johnson,dancer
1338,4,1,Turkey Sausage Burger,Non Veg,Shelley Johnson,dancer
1338,40,4,Chips & Salsa,Veg,Shelley Johnson,dancer
1338,1,2,Veggie Egg White Burger,EggFood,Shelley Johnson,dancer
1751,2,4,Sausage egg & cheese burger,Non Veg,Cheryl Reed,educator
1751,30,4,Filet-O-Fish,SeaFood,Cheryl Reed,educator
1751,7,1,Hot Coffee,Drinks,Cheryl Reed,educator
1751,44,3,All American Cheeseburger,Non Veg,Cheryl Reed,educator
1960,2,3,Sausage egg & cheese burger,Non Veg,Vincent Carter,student
1960,23,2,Veggie Burger,Veg,Vincent Carter,student
1960,36,3,Farm Raised Catfish,SeaFood,Vincent Carter,student
1842,2,2,Sausage egg & cheese burger,Non Veg,Samantha Barron,professor
1842,43,3,Veg Salad,Veg,Samantha Barron,professor
1842,29,2,Chicken McNuggets,Non Veg,Samantha Barron,professor
1842,26,2,Blue Raspeberry Slushie,Drinks,Samantha Barron,professor
336,2,2,Sausage egg & cheese burger,Non Veg,Mark Jefferson,architecturer
336,30,3,Filet-O-Fish,SeaFood,Mark Jefferson,architecturer
336,18,1,Bagel with cream cheese,Bakery,Mark Jefferson,architecturer
336,29,2,Chicken McNuggets,Non Veg,Mark Jefferson,architecturer
336,26,1,Blue Raspeberry Slushie,Drinks,Mark Jefferson,architecturer
1021,2,4,Sausage egg & cheese burger,Non Veg,Rhonda Clarke,educator
1021,23,4,Veggie Burger,Veg,Rhonda Clarke,educator
1021,5,1,Ham egg & cheese burger,Non Veg,Rhonda Clarke,educator
1021,8,1,Cold Coffee,Drinks,Rhonda Clarke,educator
1467,2,2,Sausage egg & cheese burger,Non Veg,Michael Garcia,musician
1467,5,3,Ham egg & cheese burger,Non Veg,Michael Garcia,musician
1467,8,3,Cold Coffee,Drinks,Michael Garcia,musician
1467,31,4,McChicken,Non Veg,Michael Garcia,musician
41,2,2,Sausage egg & cheese burger,Non Veg,Christina Lopez,educator
41,20,1,French Fries,Veg,Christina Lopez,educator
41,49,4,Grilled Chicken Pizza,Non Veg,Christina Lopez,educator
41,8,1,Cold Coffee,Drinks,Christina Lopez,educator
767,2,1,Sausage egg & cheese burger,Non Veg,Kara Steele,musician
767,37,2,Potato Wedges,Veg,Kara Steele,musician
767,24,3,Veg Pizza,Veg,Kara Steele,musician
767,24,3,Veg Pizza,Veg,Kara Steele,musician
767,49,2,Grilled Chicken Pizza,Non Veg,Kara Steele,musician
767,49,3,Grilled Chicken Pizza,Non Veg,Kara Steele,musician
28,2,3,Sausage egg & cheese burger,Non Veg,Jason Huber,dancer
28,30,1,Filet-O-Fish,SeaFood,Jason Huber,dancer
28,12,3,Iced Tea,Drinks,Jason Huber,dancer
28,26,4,Blue Raspeberry Slushie,Drinks,Jason Huber,dancer
28,26,3,Blue Raspeberry Slushie,Drinks,Jason Huber,dancer
262,2,1,Sausage egg & cheese burger,Non Veg,Jonathan Andersen,professor
262,12,2,Iced Tea,Drinks,Jonathan Andersen,professor
262,29,1,Chicken McNuggets,Non Veg,Jonathan Andersen,professor
262,29,2,Chicken McNuggets,Non Veg,Jonathan Andersen,professor
1634,2,1,Sausage egg & cheese burger,Non Veg,Alexander Morgan,doctor
1634,37,2,Potato Wedges,Veg,Alexander Morgan,doctor
1634,12,1,Iced Tea,Drinks,Alexander Morgan,doctor
1634,4,2,Turkey Sausage Burger,Non Veg,Alexander Morgan,doctor
1634,5,3,Ham egg & cheese burger,Non Veg,Alexander Morgan,doctor
1634,1,1,Veggie Egg White Burger,EggFood,Alexander Morgan,doctor
1446,2,3,Sausage egg & cheese burger,Non Veg,Stephanie Hawkins,architecturer
1446,24,1,Veg Pizza,Veg,Stephanie Hawkins,architecturer
1446,29,2,Chicken McNuggets,Non Veg,Stephanie Hawkins,architecturer
402,2,1,Sausage egg & cheese burger,Non Veg,Casey Dixon,professor
402,43,2,Veg Salad,Veg,Casey Dixon,professor
402,7,4,Hot Coffee,Drinks,Casey Dixon,professor
402,20,1,French Fries,Veg,Casey Dixon,professor
1601,2,3,Sausage egg & cheese burger,Non Veg,Lisa Preston,educator
1601,10,2,Cappuccino,Drinks,Lisa Preston,educator
1601,49,4,Grilled Chicken Pizza,Non Veg,Lisa Preston,educator
1601,40,4,Chips & Salsa,Veg,Lisa Preston,educator
1601,8,3,Cold Coffee,Drinks,Lisa Preston,educator
1601,1,1,Veggie Egg White Burger,EggFood,Lisa Preston,educator
1979,2,1,Sausage egg & cheese burger,Non Veg,Danny Buck,sportsperson
1979,2,3,Sausage egg & cheese burger,Non Veg,Danny Buck,sportsperson
1979,37,1,Potato Wedges,Veg,Danny Buck,sportsperson
1979,7,4,Hot Coffee,Drinks,Danny Buck,sportsperson
1979,46,4,Avacado Toast,Veg,Danny Buck,sportsperson
1979,33,4,Lobster package,SeaFood,Danny Buck,sportsperson
1979,31,3,McChicken,Non Veg,Danny Buck,sportsperson
1795,2,4,Sausage egg & cheese burger,Non Veg,Patricia Malone,engineer
1795,44,4,All American Cheeseburger,Non Veg,Patricia Malone,engineer
1795,45,3,Avacado Bacon Burger,Non Veg,Patricia Malone,engineer
1245,2,2,Sausage egg & cheese burger,Non Veg,Gregory Johnson,engineer
1245,10,1,Cappuccino,Drinks,Gregory Johnson,engineer
1269,2,2,Sausage egg & cheese burger,Non Veg,Lacey Lewis,sportsperson
1269,37,2,Potato Wedges,Veg,Lacey Lewis,sportsperson
1269,40,2,Chips & Salsa,Veg,Lacey Lewis,sportsperson
1548,2,4,Sausage egg & cheese burger,Non Veg,Matthew Hogan,dancer
1548,12,2,Iced Tea,Drinks,Matthew Hogan,dancer
1548,46,4,Avacado Toast,Veg,Matthew Hogan,dancer
1548,18,1,Bagel with cream cheese,Bakery,Matthew Hogan,dancer
1791,2,1,Sausage egg & cheese burger,Non Veg,Louis Hicks,educator
1791,44,3,All American Cheeseburger,Non Veg,Louis Hicks,educator
1791,5,1,Ham egg & cheese burger,Non Veg,Louis Hicks,educator
1791,36,1,Farm Raised Catfish,SeaFood,Louis Hicks,educator
329,2,4,Sausage egg & cheese burger,Non Veg,Teresa Briggs,sportsperson
329,30,4,Filet-O-Fish,SeaFood,Teresa Briggs,sportsperson
329,7,1,Hot Coffee,Drinks,Teresa Briggs,sportsperson
329,18,3,Bagel with cream cheese,Bakery,Teresa Briggs,sportsperson
874,2,3,Sausage egg & cheese burger,Non Veg,Brittany Nicholson,doctor
874,37,2,Potato Wedges,Veg,Brittany Nicholson,doctor
1812,2,1,Sausage egg & cheese burger,Non Veg,George Dunn,professor
1812,24,2,Veg Pizza,Veg,George Dunn,professor
1812,20,2,French Fries,Veg,George Dunn,professor
1812,5,1,Ham egg & cheese burger,Non Veg,George Dunn,professor
1812,5,4,Ham egg & cheese burger,Non Veg,George Dunn,professor
1812,41,1,Ultimate Nachos,Veg,George Dunn,professor
1812,35,2,Fish & Chips,SeaFood,George Dunn,professor
1812,29,4,Chicken McNuggets,Non Veg,George Dunn,professor
1812,29,1,Chicken McNuggets,Non Veg,George Dunn,professor
1812,26,4,Blue Raspeberry Slushie,Drinks,George Dunn,professor
1812,26,2,Blue Raspeberry Slushie,Drinks,George Dunn,professor
484,2,2,Sausage egg & cheese burger,Non Veg,Jon Haynes,doctor
484,30,1,Filet-O-Fish,SeaFood,Jon Haynes,doctor
484,31,2,McChicken,Non Veg,Jon Haynes,doctor
1889,2,1,Sausage egg & cheese burger,Non Veg,Jack Moss,sportsperson
1889,35,1,Fish & Chips,SeaFood,Jack Moss,sportsperson
1889,1,2,Veggie Egg White Burger,EggFood,Jack Moss,sportsperson
854,2,4,Sausage egg & cheese burger,Non Veg,Thomas Johnson,doctor
854,44,3,All American Cheeseburger,Non Veg,Thomas Johnson,doctor
854,41,2,Ultimate Nachos,Veg,Thomas Johnson,doctor
854,26,1,Blue Raspeberry Slushie,Drinks,Thomas Johnson,doctor
92,2,2,Sausage egg & cheese burger,Non Veg,Tyler Benton,professor
92,37,4,Potato Wedges,Veg,Tyler Benton,professor
92,12,2,Iced Tea,Drinks,Tyler Benton,professor
92,11,1,Hot Tea,Drinks,Tyler Benton,professor
92,11,2,Hot Tea,Drinks,Tyler Benton,professor
1937,2,1,Sausage egg & cheese burger,Non Veg,Frank Hall,musician
1937,43,2,Veg Salad,Veg,Frank Hall,musician
1937,12,2,Iced Tea,Drinks,Frank Hall,musician
1937,7,1,Hot Coffee,Drinks,Frank Hall,musician
1937,8,4,Cold Coffee,Drinks,Frank Hall,musician
1108,2,2,Sausage egg & cheese burger,Non Veg,Frederick Mckenzie,dancer
1108,43,4,Veg Salad,Veg,Frederick Mckenzie,dancer
1108,37,3,Potato Wedges,Veg,Frederick Mckenzie,dancer
